Store,Dept,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Size,IsHoliday,Month,Week,Year,Day,DayOfWeek,Weekly_Sales_Rolling4,Sales_vs_StoreMean,Type_B,Type_C
1,79,2012-01-06,42842.53,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,151315,0,1,1,2012,6,4,34439.2975,2.300105565408353,False,False
1,79,2012-01-13,31338.33,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,151315,0,1,2,2012,13,4,34013.5075,1.6824745700966668,False,False
1,79,2012-01-20,31186.0,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,151315,0,1,3,2012,20,4,33260.8225,1.6742963630491683,False,False
1,79,2012-01-27,28937.93,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,151315,0,1,4,2012,27,4,33576.1975,1.5536032499573984,False,False
1,79,2012-02-03,47522.61,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,151315,0,2,5,2012,3,4,34746.2175,2.5513670584750865,False,False
1,79,2012-02-10,39360.34,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,151315,1,2,6,2012,10,4,36751.72,2.113155714435282,False,False
1,79,2012-02-17,36855.68,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,151315,0,2,7,2012,17,4,38169.14,1.978686942272301,False,False
1,79,2012-02-24,31907.99,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,151315,0,2,8,2012,24,4,38911.655,1.7130581545953067,False,False
1,79,2012-03-02,47896.34,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,151315,0,3,9,2012,2,4,39005.0875,2.5714316637390624,False,False
1,79,2012-03-09,39196.18,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,151315,0,3,10,2012,9,4,38964.0475,2.104342385025991,False,False
1,79,2012-03-16,32723.28,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,151315,0,3,11,2012,16,4,37930.9475,1.7568289838722373,False,False
1,79,2012-03-23,30097.93,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,151315,0,3,12,2012,23,4,37478.4325,1.6158806751205177,False,False
1,79,2012-03-30,30834.51,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,151315,0,3,13,2012,30,4,33212.975,1.6554257663503884,False,False
1,79,2012-04-06,45342.21,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,151315,0,4,14,2012,6,4,34749.4825,2.434306974142616,False,False
1,79,2012-04-13,30752.29,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,151315,0,4,15,2012,13,4,34256.735,1.651011585404775,False,False
1,79,2012-04-20,32581.33,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,151315,0,4,16,2012,20,4,34877.585,1.7492080524050782,False,False
1,79,2012-04-27,30866.19,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.6179368,7.143,151315,0,4,17,2012,27,4,34885.505000000005,1.6571265843065677,False,False
1,79,2012-05-04,47342.76,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.6718,7.143,151315,0,5,18,2012,4,4,35385.6425,2.5417113732030288,False,False
1,79,2012-05-11,34432.74,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.7256632,7.143,151315,0,5,19,2012,11,4,36305.755,1.8486055073371903,False,False
1,79,2012-05-18,33905.44,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.742674,7.143,151315,0,5,20,2012,18,4,36636.7825,1.8202961226057144,False,False
1,79,2012-05-25,29874.35,77.22,3.561,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,151315,0,5,21,2012,25,4,36388.8225,1.603877238294681,False,False
1,79,2012-06-01,37942.13,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,151315,0,6,22,2012,1,4,34038.665,2.0370156565554653,False,False
1,79,2012-06-08,41003.18,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,151315,0,6,23,2012,8,4,35681.275,2.201355580948195,False,False
1,79,2012-06-15,34184.66,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,151315,0,6,24,2012,15,4,35751.08,1.835286728341961,False,False
1,79,2012-06-22,30684.35,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,151315,0,6,25,2012,22,4,35953.58,1.6473640610378937,False,False
1,79,2012-06-29,30442.57,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.143,151315,0,6,26,2012,29,4,34078.69,1.634383512886222,False,False
1,79,2012-07-06,47794.94,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,151315,0,7,27,2012,6,4,35776.630000000005,2.5659877577808383,False,False
1,79,2012-07-13,32163.5,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,151315,0,7,28,2012,13,4,35271.34,1.7267758312361934,False,False
1,79,2012-07-20,30048.55,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,151315,0,7,29,2012,20,4,35112.39,1.613229589556246,False,False
1,79,2012-07-27,29295.12,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,151315,0,7,30,2012,27,4,34825.5275,1.5727798650384452,False,False
1,79,2012-08-03,45517.07,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,151315,0,8,31,2012,3,4,34256.06,2.443694759111602,False,False
1,79,2012-08-10,35436.11,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,151315,0,8,32,2012,10,4,35074.2125,1.902473869480224,False,False
1,79,2012-08-17,32431.81,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,151315,0,8,33,2012,17,4,35670.0275,1.741180707051294,False,False
1,79,2012-08-24,29424.5,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,151315,0,8,34,2012,24,4,35702.3725,1.5797259454415524,False,False
1,79,2012-08-31,30371.45,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,151315,0,8,35,2012,31,4,31915.9675,1.630565262474497,False,False
1,79,2012-09-07,46501.08,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,151315,1,9,36,2012,7,4,34682.21000000001,2.496523732503637,False,False
1,79,2012-09-14,33317.12,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,151315,0,9,37,2012,14,4,34903.5375,1.7887107305609156,False,False
1,79,2012-09-21,29389.5,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,151315,0,9,38,2012,21,4,34894.7875,1.577846885199562,False,False
1,79,2012-09-28,28492.34,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,151315,0,9,39,2012,28,4,34425.01,1.5296806655794375,False,False
1,79,2012-10-05,48373.55,68.55,3.617,8077.89,0.0,18.22,3617.43,3626.14,223.1814772,6.573,151315,0,10,40,2012,5,4,34893.1275,2.597051844827073,False,False
1,79,2012-10-12,34139.98,62.99,3.601,2086.18,0.0,8.11,602.36,5926.45,223.3812965,6.573,151315,0,10,41,2012,12,4,35098.842500000006,1.832887973724471,False,False
1,79,2012-10-19,27982.85,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.4257233,6.573,151315,0,10,42,2012,19,4,34747.18000000001,1.5023274540739568,False,False
1,79,2012-10-26,29294.29,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,151315,0,10,43,2012,26,4,34947.6675,1.5727353044669925,False,False
1,80,2010-02-05,15694.17,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,151315,0,2,5,2010,5,4,,0.842579739372647,False,False
1,80,2010-02-12,16720.84,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.2421698,8.106,151315,1,2,6,2010,12,4,,0.8976990187624915,False,False
1,80,2010-02-19,15918.98,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,151315,0,2,7,2010,19,4,,0.8546492117441304,False,False
1,80,2010-02-26,15673.94,46.63,2.561,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,151315,0,2,8,2010,26,4,16001.9825,0.8414936425527764,False,False
1,80,2010-03-05,15680.71,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,151315,0,3,9,2010,5,4,15998.6175,0.8418571064910128,False,False
1,80,2010-03-12,14708.62,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,151315,0,3,10,2010,12,4,15495.5625,0.7896680873299641,False,False
1,80,2010-03-19,15871.19,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,151315,0,3,11,2010,19,4,15483.615,0.8520834892022809,False,False
1,80,2010-03-26,14385.66,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,151315,0,3,12,2010,26,4,15161.545,0.7723291931655839,False,False
1,80,2010-04-02,14810.01,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,151315,0,4,13,2010,2,4,14943.87,0.7951114564138336,False,False
1,80,2010-04-09,16418.64,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,151315,0,4,14,2010,9,4,15371.375,0.8814746757587891,False,False
1,80,2010-04-16,15583.62,66.32,2.808,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,151315,0,4,15,2010,16,4,15299.482499999998,0.8366445933797307,False,False
1,80,2010-04-23,14283.64,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,151315,0,4,16,2010,23,4,15273.9775,0.7668520009973585,False,False
1,80,2010-04-30,13879.7,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,151315,0,4,17,2010,30,4,15041.4,0.7451654983073669,False,False
1,80,2010-05-07,15356.54,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,151315,0,5,18,2010,7,4,14775.875,0.8244532505296953,False,False
1,80,2010-05-14,14806.08,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,151315,0,5,19,2010,14,4,14581.489999999998,0.7949004647923757,False,False
1,80,2010-05-21,14381.02,76.44,2.826,0.0,0.0,0.0,0.0,0.0,210.6170934,7.808,151315,0,5,20,2010,21,4,14605.835,0.7720800834649315,False,False
1,80,2010-05-28,14905.3,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,151315,0,5,21,2010,28,4,14862.235,0.8002273321412419,False,False
1,80,2010-06-04,16789.53,80.69,2.705,0.0,0.0,0.0,0.0,0.0,211.1764278,7.808,151315,0,6,22,2010,4,4,15220.482499999998,0.9013868087059868,False,False
1,80,2010-06-11,15921.66,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,151315,0,6,23,2010,11,4,15499.3775,0.8547930940712314,False,False
1,80,2010-06-18,15898.96,84.11,2.637,0.0,0.0,0.0,0.0,0.0,211.4537719,7.808,151315,0,6,24,2010,18,4,15878.862499999996,0.8535743892857117,False,False
1,80,2010-06-25,13454.31,84.34,2.653,0.0,0.0,0.0,0.0,0.0,211.3386526,7.808,151315,0,6,25,2010,25,4,15516.114999999998,0.7223274001262123,False,False
1,80,2010-07-02,14823.95,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787,151315,0,7,26,2010,2,4,15024.72,0.7958598592645008,False,False
1,80,2010-07-09,15996.89,80.48,2.642,0.0,0.0,0.0,0.0,0.0,211.108414,7.787,151315,0,7,27,2010,9,4,15043.5275,0.8588319998428016,False,False
1,80,2010-07-16,15660.62,83.15,2.623,0.0,0.0,0.0,0.0,0.0,211.1003854,7.787,151315,0,7,28,2010,16,4,14983.942499999996,0.8407785259121102,False,False
1,80,2010-07-23,15771.6,83.36,2.608,0.0,0.0,0.0,0.0,0.0,211.2351443,7.787,151315,0,7,29,2010,23,4,15563.265,0.8467367575022852,False,False
1,80,2010-07-30,15166.99,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.3699032,7.787,151315,0,7,30,2010,30,4,15649.025,0.8142767971334287,False,False
1,80,2010-08-06,17325.53,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787,151315,0,8,31,2010,6,4,15981.185,0.9301632741261868,False,False
1,80,2010-08-13,16193.2,87.0,2.692,0.0,0.0,0.0,0.0,0.0,211.6394211,7.787,151315,0,8,32,2010,13,4,16114.329999999998,0.8693713803029499,False,False
1,80,2010-08-20,15204.72,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787,151315,0,8,33,2010,20,4,15972.61,0.8163024240742947,False,False
1,80,2010-08-27,14737.16,85.22,2.619,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787,151315,0,8,34,2010,27,4,15865.1525,0.7912003267387188,False,False
1,80,2010-09-03,16173.15,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.5312479,7.787,151315,0,9,35,2010,3,4,15577.0575,0.8682949472214666,False,False
1,80,2010-09-10,16198.34,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.4951902,7.787,151315,1,9,36,2010,10,4,15578.3425,0.8696473337213451,False,False
1,80,2010-09-17,14457.98,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787,151315,0,9,37,2010,17,4,15391.657499999998,0.7762118684998914,False,False
1,80,2010-09-24,15325.49,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787,151315,0,9,38,2010,24,4,15538.74,0.8227862556578721,False,False
1,80,2010-10-01,15460.88,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.838,151315,0,10,39,2010,1,4,15360.6725,0.8300549975482469,False,False
1,80,2010-10-08,16474.09,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.838,151315,0,10,40,2010,8,4,15429.609999999995,0.8844516440564573,False,False
1,80,2010-10-15,17350.62,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.838,151315,0,10,41,2010,15,4,16152.77,0.9315102918825166,False,False
1,80,2010-10-22,14968.65,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.838,151315,0,10,42,2010,22,4,16063.56,0.803628431179245,False,False
1,80,2010-10-29,15570.63,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.838,151315,0,10,43,2010,29,4,16090.9975,0.8359471935927747,False,False
1,80,2010-11-05,15412.29,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.9563939,7.838,151315,0,11,44,2010,5,4,15825.5475,0.8274463250580091,False,False
1,80,2010-11-12,15510.94,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.838,151315,0,11,45,2010,12,4,15365.6275,0.8327425905686484,False,False
1,80,2010-11-19,16193.03,51.41,2.771,0.0,0.0,0.0,0.0,0.0,211.8896737,7.838,151315,0,11,46,2010,19,4,15671.7225,0.8693622534389174,False,False
1,80,2010-11-26,16373.34,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.838,151315,1,11,47,2010,26,4,15872.399999999998,0.8790426349312984,False,False
1,80,2010-12-03,13560.2,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.838,151315,0,12,48,2010,3,4,15409.3775,0.7280123626697664,False,False
1,80,2010-12-10,17072.7,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.838,151315,0,12,49,2010,10,4,15799.8175,0.916589479812401,False,False
1,80,2010-12-17,17049.07,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.838,151315,0,12,50,2010,17,4,16013.8275,0.91532084571188,False,False
1,80,2010-12-24,19131.59,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.838,151315,0,12,51,2010,24,4,16703.39,1.0271260038590342,False,False
1,80,2010-12-31,14170.58,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.838,151315,1,12,52,2010,31,4,16855.985,0.7607820995413739,False,False
1,80,2011-01-07,14670.69,48.27,2.976,0.0,0.0,0.0,0.0,0.0,211.4047419,7.742,151315,0,1,1,2011,7,4,16255.482499999998,0.7876317229020011,False,False
1,80,2011-01-14,15334.15,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742,151315,0,1,2,2011,14,4,15826.7525,0.8232511888491761,False,False
1,80,2011-01-21,15318.89,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.8272343,7.742,151315,0,1,3,2011,21,4,14873.5775,0.8224319185836682,False,False
1,80,2011-01-28,14709.23,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742,151315,0,1,4,2011,28,4,15008.24,0.7897008366656102,False,False
1,80,2011-02-04,15251.2,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742,151315,0,2,5,2011,4,4,15153.367499999998,0.8187978160756583,False,False
1,80,2011-02-11,16445.48,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742,151315,1,2,6,2011,11,4,15431.2,0.8829156465272185,False,False
1,80,2011-02-18,16085.05,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742,151315,0,2,7,2011,18,4,15622.739999999998,0.8635650841551986,False,False
1,80,2011-02-25,15171.01,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.535609,7.742,151315,0,2,8,2011,25,4,15738.185,0.8144926206240802,False,False
1,80,2011-03-04,15767.86,59.58,3.288,0.0,0.0,0.0,0.0,0.0,213.8233327,7.742,151315,0,3,9,2011,4,4,15867.35,0.8465359664935697,False,False
1,80,2011-03-11,17136.59,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742,151315,0,3,10,2011,11,4,16040.1275,0.9200195700655662,False,False
1,80,2011-03-18,17498.01,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.742,151315,0,3,11,2011,18,4,16393.3675,0.9394232829987168,False,False
1,80,2011-03-25,16470.38,69.97,3.473,0.0,0.0,0.0,0.0,0.0,214.5999389,7.742,151315,0,3,12,2011,25,4,16718.21,0.8842524636708062,False,False
1,80,2011-04-01,15131.87,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.8371664,7.682,151315,0,4,13,2011,1,4,16559.2125,0.8123912943991798,False,False
1,80,2011-04-08,16632.37,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,151315,0,4,14,2011,8,4,16433.1575,0.8929492913450938,False,False
1,80,2011-04-15,16565.09,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,151315,0,4,15,2011,15,4,16199.927500000002,0.8893372006856329,False,False
1,80,2011-04-22,16110.57,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.4599053,7.682,151315,0,4,16,2011,22,4,16109.975,0.8649351875087873,False,False
1,80,2011-04-29,15630.25,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,151315,0,4,17,2011,29,4,16234.57,0.8391480384964172,False,False
1,80,2011-05-06,17454.19,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,151315,0,5,18,2011,6,4,16440.025,0.9370706995757444,False,False
1,80,2011-05-13,16862.36,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,151315,0,5,19,2011,13,4,16514.3425,0.905296864632392,False,False
1,80,2011-05-20,16973.96,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,151315,0,5,20,2011,20,4,16730.19,0.9112883824325678,False,False
1,80,2011-05-27,16729.47,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,151315,0,5,21,2011,27,4,17004.995,0.8981623413307309,False,False
1,80,2011-06-03,18044.78,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.2736553,7.682,151315,0,6,22,2011,3,4,17152.6425,0.9687779620990948,False,False
1,80,2011-06-10,16982.86,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.0435229,7.682,151315,0,6,23,2011,10,4,17182.7675,0.9117662006083884,False,False
1,80,2011-06-17,17338.92,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,151315,0,6,24,2011,17,4,17274.0075,0.9308821488873368,False,False
1,80,2011-06-24,16536.03,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.0910982,7.682,151315,0,6,25,2011,24,4,17225.6475,0.8877770438104258,False,False
1,80,2011-07-01,16980.03,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.1841368,7.962,151315,0,7,26,2011,1,4,16959.46,0.9116142651659646,False,False
1,80,2011-07-08,16737.68,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.2771754,7.962,151315,0,7,27,2011,8,4,16898.165,0.8986031151760664,False,False
1,80,2011-07-15,8990.81,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.962,151315,0,7,28,2011,15,4,14811.1375,0.482693531836917,False,False
1,80,2011-07-22,7320.66,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.962,151315,0,7,29,2011,22,4,12507.295,0.3930274614608967,False,False
1,80,2011-07-29,7728.65,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.962,151315,0,7,30,2011,29,4,10194.45,0.4149313982646044,False,False
1,80,2011-08-05,18308.8,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.962,151315,0,8,31,2011,5,4,10587.23,0.9829525188159628,False,False
1,80,2011-08-12,20124.61,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.962,151315,0,8,32,2011,12,4,13370.68,1.0804387010447931,False,False
1,80,2011-08-19,19146.71,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.962,151315,0,8,33,2011,19,4,16327.1925,1.0279377578835742,False,False
1,80,2011-08-26,17705.84,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.962,151315,0,8,34,2011,26,4,18821.49,0.9505811427156572,False,False
1,80,2011-09-02,18477.42,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.962,151315,0,9,35,2011,2,4,18863.645,0.9920052941875188,False,False
1,80,2011-09-09,19080.96,76.0,3.546,0.0,0.0,0.0,0.0,0.0,215.861056,7.962,151315,1,9,36,2011,9,4,18602.7325,1.0244078090004058,False,False
1,80,2011-09-16,18221.94,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.962,151315,0,9,37,2011,16,4,18371.54,0.9782892281696968,False,False
1,80,2011-09-23,17403.83,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.962,151315,0,9,38,2011,23,4,18296.0375,0.9343670003246972,False,False
1,80,2011-09-30,17443.45,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.962,151315,0,9,39,2011,30,4,18037.545,0.9364940965186308,False,False
1,80,2011-10-07,19283.73,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,151315,0,10,40,2011,7,4,18088.2375,1.0352940102937902,False,False
1,80,2011-10-14,18893.16,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,151315,0,10,41,2011,14,4,18256.0425,1.014325308616239,False,False
1,80,2011-10-21,18211.25,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,151315,0,10,42,2011,21,4,18457.8975,0.9777153094843574,False,False
1,80,2011-10-28,16612.64,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,151315,0,10,43,2011,28,4,18250.195,0.891890038242966,False,False
1,80,2011-11-04,17737.56,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,151315,0,11,44,2011,4,4,17863.6525,0.9522841081692558,False,False
1,80,2011-11-11,18932.74,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,151315,0,11,45,2011,11,4,17873.5475,1.016450257312753,False,False
1,80,2011-11-18,19646.97,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,151315,0,11,46,2011,18,4,18232.4775,1.0547954343595245,False,False
1,80,2011-11-25,17754.36,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,151315,1,11,47,2011,25,4,18517.9075,0.9531860570854112,False,False
1,80,2011-12-02,16633.66,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,151315,0,12,48,2011,2,4,18241.932500000003,0.8930185481368701,False,False
1,80,2011-12-09,19046.33,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,151315,0,12,49,2011,9,4,18270.33,1.022548613109545,False,False
1,80,2011-12-16,20943.81,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,151315,0,12,50,2011,16,4,18594.54,1.124419448194472,False,False
1,80,2011-12-23,22350.09,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,151315,0,12,51,2011,23,4,19743.4725,1.1999190149689474,False,False
1,80,2011-12-30,15722.33,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,151315,1,12,52,2011,30,4,19515.64,0.8440915775559171,False,False
1,80,2012-01-06,18903.84,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,151315,0,1,1,2012,6,4,19480.0175,1.0148986904272237,False,False
1,80,2012-01-13,17716.26,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,151315,0,1,2,2012,13,4,18673.13,0.9511405657934155,False,False
1,80,2012-01-20,16501.99,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,151315,0,1,3,2012,20,4,17211.105,0.8859495235065014,False,False
1,80,2012-01-27,16269.33,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,151315,0,1,4,2012,27,4,17347.855,0.873458604766457,False,False
1,80,2012-02-03,16911.18,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,151315,0,2,5,2012,3,4,16849.690000000002,0.9079178852327916,False,False
1,80,2012-02-10,20426.69,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,151315,1,2,6,2012,10,4,17527.2975,1.0966566015562371,False,False
1,80,2012-02-17,19404.9,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,151315,0,2,7,2012,17,4,18253.025,1.041799316851562,False,False
1,80,2012-02-24,18321.35,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,151315,0,2,8,2012,24,4,18766.03,0.983626296131305,False,False
1,80,2012-03-02,18733.18,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,151315,0,3,9,2012,2,4,19221.53,1.005736392687277,False,False
1,80,2012-03-09,19494.95,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,151315,0,3,10,2012,9,4,18988.595,1.0466338704170264,False,False
1,80,2012-03-16,20586.63,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,151315,0,3,11,2012,16,4,19284.0275,1.10524336998778,False,False
